,content,uid
71,"
I will be recruiting at Wellsley College for the Analyst Program on Thursday, 
September 28.  I will fly back from Boston on Friday, September 29 and I 
should be back in the office between 11:30 and 12:00.  My assistant, Patti 
Thompson (x39106) has numbers where I can be reached.  While I am out of the 
office, the following persons will serve as key contacts:

 Gas Operations  Bob Hall  x36956
     Leslie Reeves x37962
     Steve Jackson x37070

 Power Operations Jenny Latham x33982
     Leslie Reeves x37962 

 DPR    Mike Moscoso x35242

 MPR    David Maxwell x36983",2
72,"
Hope are things in London?  I have seen Beth Apollo at two meetings in Texas 
recently, one in Dallas and one in San Antonio.  We have been making the 
Texas circuit -- not quite as exciting as your travels.  

I have heard from Stephanie, and she, Paul and Rebecca are headed to Texas at 
the end of October/beginning of November.  She will be interviewing students 
at UT on October 30 and 31 and then she and her family will be in Houston 
from Wesneday, November 1 to Saturday, November 4.  They will be staying with 
us at our house.  It will be fun to watch Tyler and Rebecca get to know one 
another!  She is an older woman, but I am sure that they do well.  By the 
way, Stephanie is expecting baby number two -- I think that when she is here 
she will be about six months pregnant.  

I thought that I would let you know what her travel plans are on the off 
chance that you might be in Houston at that time.  It would be fun for all of 
us to get together.  I don't know if I had told you, but Chuck Randall has 
joined Enron and this week I saw another old First City banker, Jeff Baker, 
who was on his first day here.  We could also schedule a First City reunion 
if you could be here.  If it doesn't work this time, just let me know the 
next time you will be in Houston and I will round up all the usual suspects 
for a lunch or happy hour.  

I may need to head to London in October or November.  I will let you know if 
my travel plans develop.  

I hear from Beth that you have taken a very adventurous vacation -- mountain 
climbing!!!!!!!  How was it?  I will be anxious to hear.  --Sally  
",2
73,"
Invitations have been mailed to all VP's and above for the annual Enron 
Management Conference to be held at the Hyatt Hill Country in San Antonio 
November 15-17.  Hopefully, you have received your invitation (more to save 
the date than to provide any detail at this point).  If you have not received 
your invitation, please let me know.  ",2
74,"
It was good to see you in Norman earlier this week.  As always, I appreciated 
your attendance at the presentation and at Coach's afterwards.  I am sure 
that it is rewarding for you to see former students such as Jody and Nate 
participating on the other side of the recruiting table.  You have done a 
great job in changing and promoting the program.  

I am pushing Lexi to resolve the question around interview dates for summer 
interns ASAP.  I have also left Mike McConnell a message to make him aware of 
the issue.  I should be able to get back with you next week, hopefully with a 
change in our strategy! 

If you do become aware of five OU /Texas tickets, please let me know.  We 
will certainly purchase them, I just made the assumption that all tickets may 
already be sold.  

On another note, David has worn his OU shirt to work and has gotten lots of 
compliments.  He has a number of people that have asked him about school 
shirts, caps, etc.  Do you have a list of the schools that you can get 
merchandise for and the types of merchandise that you can get?  Let me know 
-- we can probably place a few orders through you!  ",2
75,"
As you know, exceeding this limit would require contacting the Enron Board of 
Directors.  Jeff Skilling is keenly interested in this measurement.  In 
conversations with Ted Murphy today, Jeff has asked that he receive a daily 
report from Ted on component V@R.  Ted called me about 3:00 pm today (Houston 
time) to let me know about this requirement.  Obviously, we want to meet 
Skilling's request with information that is as timely, accurate and  complete 
as possible.  Therefore, we were concerned about feeds from London that over 
the past several weeks have caused one London commodity or another to be 
excluded from the first run of component V@R.  (Mike:  I assume that you are 
very familiar with these feed problems from your representative that you send 
to the daily 8:30 meeting.)  

I pulled Steve Stock out of a pre-PRC meeting to meet with Ted, Shona, Ramesh 
and me at 4:00 today.  Realizing that the time was very late in London, we 
tried to reach you both at home numbers and by cell phone to include you in 
the meeting.  Since we could not do so, we continued without you given that 
Skilling will want to see this report daily starting tomorrow.  

Here is the key fact to know:  It takes 3 hours to run the component V@R 
calculations, once all inputs have been received and processed.  The 
Component V@R calculations are kicked off at 6:30 am Houston time, producing 
an approximate completion time of 9:30 am Houston time.   With this 
timeframe, our goal would be to have the component V@R report to Jeff by 
approximately 10:00 am Houston time.  


Given current calculation times, in order to consistently calc component V@R 
including all London feeds, London books (UK power, UK gas and Nordic power) 
will have to be completed, calculated and officialized by 4:00 am Houston 
time (10:00 am London time).  If this time frame is not met, then component 
V@R reports for Jeff will be incomplete.  We had hoped to discuss this with 
you today so that you could work with your operations staff, systems support 
and traders to insure that you could consistently meet a 10:00 am London 
requirement for officialized books.  

The other immediate action to take is to ask Mike to work with David Hardy on 
what we understand to be an almost-completed task of including UK spread 
options in V@R calculations using the V@R engine.  Those V@R calculations 
that are done through Excel calculations are not captured and included in the 
component V@R calculations.  While there are other commodities that will 
currently be excluded from component V@R reports, they are deemed to be less 
material than the UK spread options.  Ramesh felt that it is only a matter of 
days before this is completed.  Mike, we would like for you to stay on top of 
this from an operations perspective to insure that this happens.  

I should note that the firm 10:00 am deadline for officializing books in the 
UK will only result in producing a report for Jeff by 10:00 am Houston time.  
We don't know what Jeff's expectation will be regarding timing.  It is 
probably safe to say that we should be actively looking at process and 
systems changes that could result in the ability to deliver such a report 
earlier in the morning.  

Mike, I will call you during my morning commute on Thursday to see whether or 
not you have any questions or if there are concerns about consistently 
meeting the 10:00 am deadline in London.    ",2
76,"
Diana,

Here's info you requested.  Per our conversation earlier, please try to 
arrange someone with experience/knowledge of Jornada device for training for 
Sally & me both.  Sally is not very technical & will need to be walked thru.  
If she doesn't learn how to properly use it, she will not use it, if you know 
what I mean.  Any help you can give me in setting up training w/ someone that 
will be able to answer our questions is greatly appreciated.  Please have 
person contact me directly as I keep Sally's calendar.  She will be in 
training all day Thursday & Friday, so Monday would be the soonest she is 
available.

ID:    sbeck
Password:   balc33balc
Lotus password:   balc33balc
H:\ drive mapping:  ""nahou-uv3""

I submitted SRRS for ""in sync"" two or three weeks ago.
Let me know if you need anything else.
Patti Thompson x39106",2
77,"
Too late with your spreadsheet.  The instructions that we got from Donna were 
that I should review the resumes, pass them to Brent for his review, and then 
on to Causey for his review.  Considering our schedules and the large number 
of resumes to review, that would have been an impossible task to complete by 
Thursday at noon.  I received the resumes after lunch on Tuesday, just before 
leaving for the airport to catch the plane for Oklahoma.  I asked Patti to 
make a copy of the packet for Brent, and I knew that Rick would not want to 
take the time to review the resumes without some organization and screening 
first.  I reviewed as many of the resumes as I could on the plane on the way 
back to Houston today (all of the liberal arts resumes and about one third of 
the business resumes) and Brent reviewed them last night after his training 
class.  We got those to Rick today by noon, as he was leaving the office.  I 
believe that Rick will review what Brent and I put together and then will 
pass the resumes along to you.  Since you only e:mailed your spreadsheet this 
morning after Brent and I had done our reviews, you will have to 
cross-reference the info on the spreadsheet with the selected resumes.  

Brent and I would have appreciated some organization and screening of the 
resumes as well.  I would suggest that in the future that your team should 
make copies of the resumes for everyone that you would like to have doing the 
review.  The plan of passing them from one person to another is not 
practical,  and I should not have had to make the copies for Brent.  If you 
are going to ask VP's and MD's to help in this process in a very short time 
frame, then I would suggest that you use their time wisely.  If someone from 
you team had organized the resumes into three groups by GPA's or majors, that 
would have given us a good starting point, instead of a jumble of resumes.  
Two page resumes were not stapled together and there were a number of resumes 
of MBA's included, which should be considered for Associates interviews, not 
Analysts interviews.  Please give us organized information to react to, not 
simply a jumble of data that we have to weed through.  All of us want to 
participate and to be as involved as possible in the recruiting process, but 
we need to be able to rely on the Program for some basic administrative and 
organizational work.  

I send these suggestions with the intent of constantly bettering the program 
and with the intent of helping you to succeed in your role, not being 
critical.  I hope that you will take these suggestions in that light.   

Brent and I (and I am sure Hunter, too) would have appreciated ",2
78,"
Well, she declined our kind offer, didn't she?  As busy as life is between 
work and home for me right now, I can't say that it will bother me too much 
to attend a shower where someone else makes the finger sandwiched and punch!  
Do be on the look out for the perfect pack of diaper pins.  I noticed some at 
a rack at Randall's the other day... (Just kidding!)

Hope you all are doing fine.  I was on jury duty three days last week - 
really interesting, but totally screwed up my schedule at work.  I have been 
doing double-time to try to catch up, especially since I plan to be off the 
week of December 18th.  ",2
79,"
I have asked ENA's Compensation team within HR to conduct a compensation 
study for me for all positions from Manager level through Vice President.  
This analysis will include employees who are dedicated to ENA, EIM and EGM.

It had been the plan to complete our compensation analysis by focusing on the 
Manager level and above, following the market analysis for Senior Specialists 
and below that was completed by Yvonne Land.  I learned recently that Yvonne 
has left the Company and that she had not begun the analysis for Managers and 
above.

Todd Burke, who recently joined Enron, will be conducting the market survey 
and compensation analysis.  I met with Todd recently.  He has had wonderful 
experience with Towers Perin and Watson Wyatt, and I feel that we are 
fortunate to have him devoted to this project.  Please give sufficient 
thought and attention to requests from Todd.  The quality and timeliness of 
your responses will directly impact the quality and timeliness of the 
analysis that I will receive from Todd.  I think that you should each have a 
vested interest in the success of this project!

Todd also plans to resurvey market information for Senior Specialists and 
below so that his view of compensation will be complete and timely for all of 
Energy Operations.  Since we recently took action on compensation levels for 
key players at the Senior Specialist level and below, I would not anticipate 
further adjustments for those levels as a result of Todd's review.

You should receive a message from Todd in the next day or so in which he will 
detail steps in the compensation analysis and what your role will be.

Sally",2
80,"
I will be in San Antonio attending an offsite meeting hosted by Rick Causey 
on Wednesday and Thursday, September 13 through 15.  I will leave the offsite 
meeting before its conclusion on Friday, so that I can attend a lunch meeting 
with Philippe Bibi, Rick Buy, Ted Murphy and Bill Bradford to discuss common 
needs around risk systems.  I will be in the office the afternoon of 
September 15. 

Patti Thompson, my assistant (x39106), will have telephone numbers where I 
can be reached.  Key contacts while I am out are listed below:

 Natural Gas Operations  Steve Jackson   x37070
       Bob Hall   x36956
       Leslie Reeves  x37962
 Power Operations   Stacey White  x31870
       Leslie Reeves  x37962
 
 DPR      Mike Moscoso  x35242
 MPR      David Maxwell  x36983",2
81,"
Great job on discussing status and next steps with the group this afternoon 
on OPM.  The presentation and your comments were direct and concise.  And 
your delivery of the information was very well done -- you were poised, 
organized, prepared and confident.  It was an effective and informative 
presentation to the group.  

Thanks for your dedication and enthusiasm on this project.  ",2
82,"
Dates: Sunday, October 22 (late afternoon, early evening kick-off, reception 
and dinner)
  Monday, October 23 (all day, with evening event)
  Tuesday, October 24 (through mid afternoon) 

Confirmed speakers to date:  Jeff Skilling (Tuesday, October 24 - available 
9:30 am to 1:00 pm)  

Proposed list of attendees (Mike:  let's talk about the scope of this list on 
Tuesday): 

ENA
Gas - Steve Jackson
 Leslie Reeves
 Bob Hall

Power - Stacey White

Calgary - Peggy Hedstrom

EIM
Pulp, Paper, Lumber - Brenda Herod

EGM
General - Brent Price
Global Products - Scott Earnest
Weather - Todd Hall
Financial Products - Sheila Glover
? Kevin Sweeney

EEL
? Fernley Dyson
Mike Jordan
London - James New
Frankfort - Ralph Jaeger
Metals - Tim Pouillan-Patterson
Australia - Heidi Mason
Japan - Jan-Erland Beking

ESA
Scott Mills

EBS
Barry Pearce

EES
Wanda Curry ? 

Global Risk Management
Sally Beck 
Shona Wilson
Eugenio Perez
Mike Moscoso",2
83,"
Thanks for you message.  I am glad to know that you like what you see in the 
office to date.  I am planning a trip to Chicago soon, so I will look forward 
to seeing you there.  ",2
84,"
Itinerary for Sally Beck
Enron MBA Excellence Fund Scholars Dinner
September 7, 2000




Thur, Sept. 7 Southwest Flt. WN 2113  =20
    4:20 pm Depart Houston-Hobby
   5:00 pm Arrive Austin - Bergstrom Int=01,l

Dinner:   Meet Rick Causey in Driskill Lobby at 6:30 PM
Cocktails: 7:00 =01) 7:30 PM
    Dinner:  7:30 PM
    The Josephine House at Jeffrey=01,s Restaurant
    1601 Waterston
    Austin, TX
    Phone:  512-477-2177

Hotel:   The Driskill
    604 Brazos Street
    Austin, TX 78701
    Phone: 512-474-5911
    Fax:  512-474-2214=20
    Confirmation #:  94623459
       =20
Fri, Sept. 8  Southwest Flt WN 599
    8:00 am Depart Austin - Bergstrom Int=01,l
    8:45 am Arrive Houston - Hobby",2
85,"
I already have a meeting scheduled for Friday from 2:00 to 2:30.  I will join 
you in the facilitator training as soon as that meeting concludes--it may not 
last a full 30 minutes.  In case I can not make the meeting, I have printed 
the attachment.  Thanks. ",2
86,"
I have confirmed your attendance with your assistant.  Please notify me if 
you are unable to attend.

Thanks,
Patti x39106

Date:  Wednesday, December 6
Time: 2:00 - 2:30 PM
Location: 32C2
Subject: Book officialization process in RiskRAC
  (Meeting to be led by Shona Wilson)
Attendees: Matt Brown
  Michelle Bruce
  Scott Earnest
  Jeff Gossett
  Todd Hall
  Peggy Hedstrom (by phone)
  Brenda Herod
  Mike Moscoso
  Brent Price
  Kathy Reeves (by phone)
  Martha Stevens
  Stacey White
  Shona Wilson",2
87,"
Thanks for the resume.  I have been out of town the last several business 
days, so I am just now catching up on e:mails.  David told me that he ran 
into you at lunch.  Small world...

How are things going for you?  I hope that this was a good move for you.  
--Sally ",2
88,"
I heard today that Curtis Smith has resigned.  I am sure that both ot you 
know that Curtis and Jeremy Wong were viewed by users as critical resources 
for ERMS support.  Even at a stand still, my team had great concern over the 
rumored loss of Curtis and/or Jeremy.  And with the assumption that Sitara 
will not go forward for valuation, then ERMS really has become repositioned 
as one of our key, strategic systems.  There is much to do to ""catch up"", if 
you will, with changes and enhancements that were put on hold for several 
years during the Sitara development stage.  And our business continues to 
grow and change rapidly, requiring responsive enhancements on an on-going 
basis.   

I would like to get together to discuss the staffing plan for support of ERMS 
as soon as possible.   We need to understand how day-to-day production 
support will be managed and how development work will be effectively 
handled.  

I will ask my assistant to set up a meeting as soon as possible.  ",2
89,"
Here are the home games when Meagan will be dancing in the half-time routine:

 Friday, September 15  7:00 pm

 Saturday, October 14  7:00 pm

 Friday, October 20  7:00 pm  (homecoming) 

There is a chance that she could be added to two other home games if 
alternates are needed.  Nothing definitive on that, of course.  She did get 
put into a routine last year as an alternate, but you never know.  

We would love for you to come for a visit this fall, and it would be fun if 
it would work around one of these games.  I have also given this schedule to 
Cindy, as she and Brigeda were interested in making it to a game.  

I am headed to Dallas early tomorrow morning.  Patti has sent you a copy of 
my itinerary.  ",2
90,"
I will be in Dallas from Tuesday, August 29 through Thursday, August 31 at an 
offsite session hosted by Rick Causey to review the SAP implementation and 
next steps.  The linkage of Unify and our Global Databases to SAP is a 
critical one, and decisions around next steps can impact these operating 
systems and our processes.  Therefore, Rick has asked that I attend.  Patti 
Thompson, my assistant (x39106), has telephone numbers where I can be reached 
if needed.  In my absence, please contact the following persons in Houston 
with questions.  Peggy Hedstrom is the appropriate contact in Calgary.  

 Natural Gas Operations  Steve Jackson   x37070
 Power Operations   Stacey White  x31870
 
 DPR      Mike Moscoso  x35242
 MPR      David Maxwell  x36983

I will be back in the office on Friday, September 1.    


 ",2
91,"
I thought that you might want to know that Randy Gay's wife passed away on 
Friday evening.  Randy is the Manager of the West Desk Gas Logistics group.  
His wife had been on a liver transplant list for some time and had been moved 
up on the list several weeks ago as her condition became more severe.  
Unfortunately, she developed complications during the last two weeks which 
resulted in her being removed from the transplant list.  Randy has a four 
year-old daughter.  

Several of us will be attending the funeral today.  Over the past several 
weeks within ENA, we have raised funds for playground equipment to complete a 
fund raising effort that Randy's wife had headed for their civic 
association.  Through donations from ENA employees, the original goal for the 
playground equipment was far exceeded.  ",2
92,"
If needed in reviewing the V@R calculations, the following persons have been 
identified as contacts for questions over the weekend:

 Natural Gas  Jeff Gossett   Home:  281-358-7546 (Kingwood # - may be long 
distance) 

 Power   Jenny Latham  Home:  713-977-4904
         Cell:      713-443-5367

 Global Products  Scott Earnest  Home:  713-436-1102
         Cell:     713-825-5470
 
 Other    Mike Moscoso  Cell:       713-825-0543

     Sally Beck    Home:   281-370-8568
         Cell 1:    713-417-1591
         Cell 2:    713-299-1436   


                ",2
93,"
Thanks for letting us know about Blake.  I just tried to reach him and left a 
congratulatory message on his answering machine.  ",2
94,"
Wow - thanks for copying me on these.  --Sally",2
95,"
RSVP:  Yes, I will attend.  I will arrive in San Antonio in time for the 
dinner on Tuesday evening.  Count me out for golf on Wednesday - I don't 
think they would want me to play! 

Breakout Sessions:  SAP Reporting Issues
        Analyst/Associates Program
        (I will be glad to participate in any of the sessions, if there are 
needs to move anyone around) 

Top 4 Objectives for Accounting Group:  Streamline close process
(from a Non-Accountant!!)     Implement data warehouse for flexible reporting
        Increase visible participation in Analyst and Associate recruiting 
and          rotations
        Asssure efficient service from COE (or its replacement),
         providing timely, creative solutions and an extremely high          
degree of excellence

Dietary/Special Needs:    Something chocolate for dessert!!!        ",2
96,"
The Enron-wide PRC meeting to review the mid-year performance for all Vice 
Presidents has been rescheduled several times.  Currently, this meeting is 
set for September 11 and 12.  Per David Oxley, performance reviews for Vice 
Presidents should be conducted after this PRC process is completed.  Assuming 
that the meeting takes place as now planned in September, I will schedule 
your reviews sometime after September 12.  (Bob, I will assume that your 
review will be given by Rock, but I will keep you informed on this process 
along with Peggy and Brent.)

On another note, Enron hosts an annual management conference each year for 
Vice President level and above.  You should all receive invitations to this 
event.  In recent years, it has been held in San Antonio.  I do not know the 
location for this year, but I do have the dates for you to hold on your 
calendars:  November 15-17.  

Let me know if you have any questions on either one of these.  ",2
97,"
Thanks for your comprehensive note on your plans for middle and back office 
in Japan.  I have done a quick review, and I agree with your thought 
processes.  I also agree that being able to leverage trading operations 
personnel and experience in Sydney, with lower wages, makes a lot of sense.  
While distance is great, the small time zone difference makes this a good 
option.  

I want to take a little more time to review this in more detail.  After 
several months of schedules that have been too full, I have initiated a 
practice of holding one day a week open for work at my desk, with no 
meetings.  That day is Friday this week, so I have put a review of your 
document on the list for more careful review on Friday.  I can send you a 
note then if there are any other comments that I have.  

I should have apologized  in the first paragraph for standing you up while 
you were here in Houston.  Jeff Shankman was on the war path with some 
concerns over V@R calculations on the day that you were in town, and my 
schedule was thrown to the winds until we could get him comfortable with the 
calculations (he was over his limit that day -- never any questions when he 
is under!).  I hope that we will have the opportunity to speak in person 
sometime in the not too distant future.  

Mike Jordan and I have been working on a worldwide forum for business 
controllers for all commodities and offices.  I am working on securing a 
location in or around Houston, shooting for October 23,24 as potential 
dates.  More details to come on that in the next day or so.  I know that is a 
long way from Toyko, but if the dates work for you I hope that you can join 
us.  ",2
98,"
I received the note about the Wellesley recruiting team meeting on Thursday.  
I will look forward to seeing you there. 

Will you be in Dallas next week for the ASE?  I will be there.  I did let 
Melissa know when the dates were announced that I will quietly slip out about 
mid afternoon on Thursday.  Amanda's school open house is Thursday at 7:00, 
and parents will follow their children's schedules and meet all of the 
teachers.  With this being Amanda's   first year in junior high, it is 
important for me to meet the teachers and understand their expectations so 
that I can best support her in school.  Mary Solmonson and Brent from my team 
will be there for the duration.  I look forward to seeing you there, too!  
--Sally  ",2
99,"
On Sunday, the new Fortune magazine was a roadway for my two-year old's 
cars.  On Monday, my sixteen year-old used the cover to cut out pictures of 
money for a school project.  Last night, the magazine made it into my hands 
around midnight when everything at home was settled in for the night.  What a 
nice article!  I smiled while reading it.  How nice to see your 
accomplishments recognized in print.  Congratulations.  I hope that you have 
plenty of copies for your mom and dad.  --Sally ",2
100,"
John,

Please let me know if these look like the final ones.  Thanks for your help.

Patti x39106
",2
101,"
Same time, same place -- just not as often!

I would like to maintain management team meetings on Monday afternoons from 
2:30 to 3:30 in EB3014.  My plan is to alternate weeks for ENA and EGM 
meetings.  There are a few direct reports, whose work extends across ENA and 
EGM, who will attend both meetings.  Today was the ENA Management Team 
meeting.  Next Monday, August 28 will be the first meeting with the EGM 
management team.  I will look forward to staying current with each one of you 
and Brent on the growth and challenges of the businesses within Enron Global 
Markets.  

I have asked Patti to cancel one-on-one meetings that we had scheduled on the 
calendar going forward.  Although this new structure changes the direct line 
reporting relationship, I will continue to be very interested in the 
professional development of each of you.  I hope that we can schedule time 
together on an as needed basis.  ",2
102,"
If you absolutely can not find enough of the right players to go on the 
cruise, let me know.  My husband is scheduled for a baseball game on 
Wednesday night.  If I could find some Diamond level tickets for another day 
for him, he might consider giving up his tickets for Wednesday night.  This 
is a last resort sort of measure, however, so I hope that you find success in 
response from others. But do let me know...",2
103,"
The record on Friday showed that 127 employees from Energy Operations had 
pledged dollars to the United Way campaign.  Large number, but still 
percentage-wise smaller than we would like.  I sent the message below to all 
Energy Operations employees on Friday afternoon.  We'll see in a few days if 
this helped on contributions.  

Text of e:mail message to Energy Operations employees:

Two weeks ago I toured the Depelchin Center, one of the organizations that 
receives much of its funding from the United Way.  I was surprised to find 
out about the many programs that the center offers to neglected and abused  
Houston children and  the caring adults who will open their homes as foster 
parents.  I had already completed my electronic pledge card before going to 
the center.  Learning about the important programs offered through Depelchin 
and meeting four year-old Jessica and ten year-old Steven who were 
temporarily housed there before going to foster homes made me very glad to 
have made that pledge.  

Enron has a terrific matching program that allows all employees to receive 
matching funds for dollars that you may choose to give to non-profit 
organizations.  Hopefully, many of you take advantage of this to stretch your 
charitable giving during the year.  The United Way campaign is the one time 
each year that Enron invites employees to partner with the company to make a 
difference in the lives of so many in Houston.  Each dollar pledged by an 
employee is matched by Enron.  

If you have not yet completed your electronic pledge, please consider doing 
so as soon as possible.  Our United Way campaign draws to its conclusion next 
Wednesday, August 23.  I hope that each one of you will consider making a 
pledge.  There is no gift that is too small, because cumulatively all Enron 
employees can make a significant positive impact for Houston.  Log on to 
http://unitedway.enron.com to complete your pledge card.

Thanks to the many of you who have already completed your electronic 
pledge.    ",2
104,"
Two weeks ago I toured the Depelchin Center, one of the organizations that 
receives much of its funding from the United Way.  I was surprised to find 
out about the many programs that the center offers to neglected and abused  
Houston children and  the caring adults who will open their homes as foster 
parents.  I had already completed my electronic pledge card before going to 
the center.  Learning about the important programs offered through Depelchin 
and meeting four year-old Jessica and ten year-old Steven who were 
temporarily housed there before going to foster homes made me very glad to 
have made that pledge.  

Enron has a terrific matching program that allows all employees to receive 
matching funds for dollars that you may choose to give to non-profit 
organizations.  Hopefully, many of you take advantage of this to stretch your 
charitable giving during the year.  The United Way campaign is the one time 
each year that Enron invites employees to partner with the company to make a 
difference in the lives of so many in Houston.  Each dollar pledged by an 
employee is matched by Enron.  

If you have not yet completed your electronic pledge, please consider doing 
so as soon as possible.  Our United Way campaign draws to its conclusion next 
Wednesday, August 23.  I hope that each one of you will consider making a 
pledge.  There is no gift that is too small, because cumulatively all Enron 
employees can make a significant positive impact for Houston.  Log on to 
http://unitedway.enron.com to complete your pledge card.

Thanks to the many of you who have already completed your electronic 
pledge.    ",2
105,"
Sorry that I missed you this morning.  I attended that last Financial Council 
meeting on SAP this morning just prior to my lunch meeting with Mark Frevert 
and Rick Causey.  Nothing substantial came up on Helsinki, so it was fine 
that we didn't get to talk today.  I had wanted to be prepared on how to 
address out current activities there.  So I can get an update on that when we 
talk tomorrow.

I have a meeting on the analyst and associates program from 9:00 to 10:00 
tomorrow.   I will call you around 10:00 when I get back from that meeting.  ",2
106,"
Thanks for taking the time to give me your input on the analyst program.  It 
will help to have that info in my meeting on Friday.  ",2
107,"
Cathy:  slight wording change from Rick Causey:  add words at beginning of 
third sentence in italics and drop the phrase ""on accounting issues and 
reporting earnings"" at the end of that third sentence.  Thanks.  Clear as 
mud?  --Sally


 Brent Price will be joining Enron Global Markets as Vice President of 
Operations and Chief Accounting Officer.  He will report to the EGM Office of 
the Chairman, and to Sally Beck, Vice President of Global Risk Management 
Operations.  In his role as Chief Accounting Officer, Brent will also report 
to Rick Causey, Executive Vice President and Chief Accounting Officer for 
Enron Corp.  Reporting to Brent in his new position will be Sheila Glover, 
business controller for Global Financial Products;  Todd Hall, business 
controller for Weather; and Scott Earnest, business controller for Global 
Products and Coal.  In addition, Tom Myers has joined Brent's management team 
as Director of Accounting.  Brent and his team are responsible for all 
accounting, risk reporting and trading operations for all the businesses 
within EGM. ",2
108,"
Rick:  This is a draft of the language to be used in a McConnell/Shankman 
memo to go out on their new organization.  I worked with Mike on the language 
for this paragraph.  Any comments or suggested changes?
Mike would like to send this out ASAP, ideally this afternoon.  Thanks for 
taking a look. 

draft

Brent Price will be joining Enron Global Markets as Vice President of 
Operations and Chief Accounting Officer.  He will report to the EGM Office of 
the Chairman, and to Sally Beck, Vice President of Global Risk Management 
Operations.  He will coordinate with Rick Causey, Executive Vice President 
and Chief Accounting Officer for Enron Corp., on accounting issues and 
reporting earnings.  Reporting to Brent in his new position will be Sheila 
Glover, business controller for Global Financial Products;  Todd Hall, 
business controller for Weather; and Scott Earnest, business controller for 
Global Products and Coal.  In addition, Tom Myers has joined Brent's 
management team as Director of Accounting.  Brent and his team are 
responsible for all accounting, risk reporting and trading operations for all 
the businesses within EGM. ",2
109,"
As a result of the creation of the Global Markets business in the last few 
days, I would add the following persons to the attendee list for the ASE in 
Dallas:

 Brent Price  VP Operations and CAO, Global Markets
 Tom Myers  Director of Accounting, Global Markets

Brent is in London this week, and will be on vacation the week of August 21.  
With the demands of a new role, Brent will be best able to address the 
feasibility of one or both of them attending.  
",2
110,"
Around midnight last night as I was creating our calendar for the week, I ran 
through the incoming calls on caller ID to find the piano teacher's number.  
I think that I saw yours.  Did I miss you sometime this weekend?  With almost 
two teenagers in the house, my personal messages have dropped very far down 
the list in importance.  I an never quite sure that I get messages that 
anyone calls!  Feel free to call me at work, or I can try to catch you during 
my commute tonight again.  

Hope you had a good weekend.  Ours involved homework, shoe shopping and 
continuing the search for new clothes.  Our friend Mo was in town from London 
and had burgers with us on Saturday night.    --Sally ",2
111,"
I have been able to move up the meeting with Mark Frevert regarding 
responsibility for operations for ENA, EGM and EEL to Thursday, August 17 
instead of August 28.   I will keep you posted.  

I met with Brent's direct reports yesterday afternoon and announced Brent's 
new role.  I will have three persons leading the natural gas team:  Steve 
Jackson, Leslie Reeves and Bob Hall.  I am confident that this will work 
well.  ",2
112,"
Not surprisingly, the organization is moving faster than Rick Buy's vacation 
schedule.  Our meeting is set with Mark Frevert, Rick Buy, you and me on 
August 28 -- two weeks from next Monday, dictated by Rick Buy's schedule.  I 
am concerned that waiting that long to get with Mark to discuss the potential 
formalization of a global risk management operations role will put us behind 
the curve.  

Mike McConnell and Jeff Shankman plan to release a memo tomorrow on the 
structure of the Global Markets team, which will include a discussion on 
Brent's role and reporting responsibilities.  Brent and Scott Earnest are 
flying to London next Monday evening to spend the remainder of the week in 
that office to iron out details on supporting the global markets businesses.  
Many of their discussions will be with Mike Jordan and some logical points 
will be raised around co-ordination between EEL and EGM.  In a conversation 
with Gary Hickerson on Tuesday regarding his business, he stated that he 
wanted to be sure that I had responsibility over London operations, as he 
will have support personnel in London and wants to be certain that efforts 
are coordinated.  Separately, Jeff Shankman said that he was certainly 
comfortable with Brent in the Operations/CAO role but that he wanted Brent to 
report to me to ensure consistency, access to support resources and logic 
around systems issues that cut across the ocean.  I told him that you and I 
had had discussions about a more formalized role to encompass responsibility 
for London and that we had a meeting planned with Mark Frevert on August 28.  
That's a lifetime to a trader, and Jeff said he hoped that we could nail that 
down before the end of the month.  

What are your thoughts about an earlier meeting with Mark Frevert?  The 
summary of doorstep findings can be finalized early next week.  I have 
checked Mark's travel schedule.  He will be in the Houston office next week, 
with Thursday, August 17 as the best day to potentially schedule a meeting.  

I am not trying to rush this process, yet I know that by the end of August 
much will have been decided around coordinating between ENA, EGM and EEL 
operations.  I would like to be in a position to help guide those decisions, 
rather than arrive at the party late.  ",2
113,"
Great job, as usual, on the United Way kick off today.  I saw Amy Leeand 
Eylesse Kalmans as I left the Hyatt and I told them.  Please pass the kudos 
along to the rest of your team.  The theme was timely, the staging was great, 
the questions on the gameshow were even educational for newer Enron 
employees, giving a little histsory and folklore about Enron.  (I knew the 
WLEC 1 answer!)  

I especially enjoyed the breakfast at Depelchin last Friday.  Their programs 
are important to all of us and the tour was very moving as we met some of the 
children in the shelter.  ",2
