R,TDC33,T30A0,0,2,3,8:46,80,10
PP,TDC33,T30A0,0,2,4,8:18,72,2
R,T30A0,TDC33,0,2,1,8:07,69,10
R,T30A0,TDC33,0,2,2,7:26,67,8
P,T30A0,TDC33,0,2,3,6:45,66,7
PP,T30A0,TDC33,0,2,4,6:37,66,7
P,TDC33,T30A0,0,2,1,6:28,87,10
P,TDC33,T30A0,0,2,2,6:07,78,1
R,TDC33,T30A0,0,2,3,6:03,78,1
P,TDC33,T30A0,0,2,1,5:31,75,10
P,TDC33,T30A0,0,2,2,5:23,75,10
P,TDC33,T30A0,0,2,1,4:45,58,10
P,TDC33,T30A0,0,2,2,4:39,58,10
P,TDC33,T30A0,0,2,3,3:59,54,6
PP,TDC33,T30A0,0,2,4,3:48,60,12
R,T30A0,TDC33,0,2,1,3:41,82,10
R,T30A0,TDC33,0,2,2,2:57,77,5
P,T30A0,TDC33,0,2,3,2:18,76,4
P,T30A0,TDC33,0,2,1,2:00,45,10
R,T30A0,TDC33,0,2,2,1:55,36,1
P,T30A0,TDC33,0,2,1,1:49,34,10
P,T30A0,TDC33,0,2,2,1:42,34,10
P,T30A0,TDC33,0,2,3,0:57,30,6
F,T30A0,TDC33,0,2,4,0:50,30,6
P,TDC33,T30A0,0,2,1,0:46,62,10
P,TDC33,T30A0,0,2,2,0:41,62,10
P,TDC33,T30A0,0,2,1,0:35,44,10
P,TDC33,T30A0,0,2,1,0:27,20,10
P,TDC33,T30A0,0,2,2,0:23,20,10
P,TDC33,T30A0,6,2,3,0:19,20,10
K,T30A0,TDC33,-7,2,NA,0:13,35,0
QK,T30A0,TDC33,-7,2,1,0:08,65,10
K,TDC33,T30A0,7,3,NA,15:00,35,0
P,TDC33,T30A0,7,3,1,14:39,75,5
P,TDC33,T30A0,7,3,1,14:05,69,10
P,TDC33,T30A0,7,3,1,13:36,40,10
R,TDC33,T30A0,7,3,2,13:27,40,10
P,TDC33,T30A0,7,3,3,12:44,36,6
F,TDC33,T30A0,7,3,4,12:39,36,6
P,T30A0,TDC33,-7,3,1,12:35,56,10
P,T30A0,TDC33,-7,3,2,12:29,56,10
P,T30A0,TDC33,-7,3,1,11:56,45,10
R,T30A0,TDC33,-7,3,1,11:24,31,10
R,T30A0,TDC33,-1,3,2,10:40,27,6
K,TDC33,T30A0,0,3,NA,10:29,35,0
P,TDC33,T30A0,0,3,1,10:25,78,10
R,TDC33,T30A0,0,3,2,10:21,78,10
P,TDC33,T30A0,0,3,3,9:47,73,5
PP,TDC33,T30A0,0,3,4,9:37,73,5
R,T30A0,TDC33,0,3,1,9:30,63,10
P,T30A0,TDC33,0,3,2,8:55,56,3
R,T30A0,TDC33,0,3,3,8:48,56,3
PP,T30A0,TDC33,0,3,4,8:12,62,9
P,TDC33,T30A0,0,3,1,7:59,64,10
P,TDC33,T30A0,0,3,2,7:36,55,1
R,TDC33,T30A0,0,3,1,7:13,50,10
P,TDC33,T30A0,0,3,2,6:35,47,7
P,TDC33,T30A0,0,3,3,6:25,47,7
R,TDC33,T30A0,6,3,1,6:00,6,6
K,T30A0,TDC33,-7,3,NA,5:55,35,0
R,T30A0,TDC33,-7,3,1,5:55,80,10
P,T30A0,TDC33,-7,3,2,5:12,81,11
P,T30A0,TDC33,-7,3,3,5:06,81,11
PP,T30A0,TDC33,-7,3,4,4:57,81,11
P,TDC33,T30A0,7,3,1,4:45,66,10
P,TDC33,T30A0,7,3,2,4:40,66,10
R,TDC33,T30A0,7,3,3,3:26,71,15
PP,TDC33,T30A0,7,3,4,2:50,64,8
R,TDC33,T30A0,7,3,1,2:37,30,10
R,TDC33,T30A0,7,3,2,2:16,23,3
R,TDC33,T30A0,7,3,1,1:51,19,10
R,TDC33,T30A0,7,3,2,1:23,18,9
P,TDC33,T30A0,7,3,3,0:54,16,7
F,TDC33,T30A0,10,3,4,0:50,16,7
K,T30A0,TDC33,-10,3,NA,0:47,35,0
R,T30A0,TDC33,-10,3,1,0:47,80,10
P,T30A0,TDC33,-10,3,2,0:03,79,9
P,T30A0,TDC33,-10,4,3,15:00,74,4
PP,T30A0,TDC33,-10,4,4,14:26,74,4
P,TDC33,T30A0,10,4,1,14:16,72,10
P,TDC33,T30A0,10,4,1,13:38,45,10
R,T30A0,TDC33,-10,4,1,13:22,94,10
R,T30A0,TDC33,-10,4,1,12:01,61,10
P,T30A0,TDC33,-10,4,2,11:23,57,6
R,T30A0,TDC33,-10,4,3,10:54,52,1
PP,T30A0,TDC33,-10,4,4,10:12,53,2
R,TDC33,T30A0,10,4,1,10:04,93,10
P,TDC33,T30A0,10,4,1,9:00,86,20
R,TDC33,T30A0,10,4,2,8:56,86,20
P,TDC33,T30A0,10,4,3,8:21,81,15
PP,TDC33,T30A0,10,4,4,7:47,71,5
R,T30A0,TDC33,-10,4,1,7:35,75,10
P,T30A0,TDC33,-10,4,2,7:07,70,5
P,T30A0,TDC33,-10,4,3,7:01,70,5
R,T30A0,TDC33,-10,4,1,6:20,55,10
P,T30A0,TDC33,-10,4,2,5:39,57,12
R,T30A0,TDC33,-10,4,1,5:05,15,10
P,T30A0,TDC33,-10,4,2,4:23,19,14
P,T30A0,TDC33,-10,4,3,3:40,15,10
F,T30A0,TDC33,-7,4,4,3:34,15,10
K,TDC33,T30A0,7,4,NA,3:30,35,0
R,TDC33,T30A0,7,4,1,3:28,75,10
R,TDC33,T30A0,7,4,2,3:20,70,5
R,TDC33,T30A0,7,4,3,2:36,68,3
PP,TDC33,T30A0,7,4,4,2:00,67,2
P,T30A0,TDC33,-7,4,1,1:51,84,10
R,T30A0,TDC33,-7,4,2,1:17,75,1
P,T30A0,TDC33,-7,4,1,1:09,72,10
P,T30A0,TDC33,-7,4,2,1:01,68,6
P,T30A0,TDC33,-7,4,3,0:57,68,6
P,T30A0,TDC33,-7,4,4,0:50,68,6
P,T30A0,TDC33,-7,4,1,0:46,60,10
P,T30A0,TDC33,-7,4,2,0:40,60,10
P,T30A0,TDC33,-7,4,3,0:07,68,18
K,T7434,TB4A4,0,1,NA,15:00,35,0
P,T7434,TB4A4,0,1,1,15:00,80,10
R,T7434,TB4A4,0,1,2,14:40,72,2
R,T7434,TB4A4,0,1,3,14:17,72,2
R,T7434,TB4A4,0,1,1,13:51,67,10
P,T7434,TB4A4,0,1,2,13:24,70,13
R,T7434,TB4A4,0,1,1,12:55,47,10
P,T7434,TB4A4,0,1,2,12:35,42,5
P,T7434,TB4A4,0,1,1,12:28,38,10
R,T7434,TB4A4,0,1,2,12:03,41,13
P,T7434,TB4A4,0,1,3,11:26,40,12
R,T7434,TB4A4,0,1,1,11:02,28,10
P,T7434,TB4A4,0,1,2,10:36,25,7
P,T7434,TB4A4,0,1,3,10:07,40,22
F,T7434,TB4A4,0,1,4,9:39,32,14
P,TB4A4,T7434,0,1,1,9:09,65,15
R,TB4A4,T7434,0,1,2,9:04,65,15
P,TB4A4,T7434,0,1,3,8:25,70,20
PP,TB4A4,T7434,0,1,4,8:21,70,20
R,T7434,TB4A4,0,1,1,8:12,76,10
R,T7434,TB4A4,0,1,2,7:51,75,9
P,T7434,TB4A4,0,1,3,7:21,75,9
PP,T7434,TB4A4,0,1,4,6:47,83,17
R,TB4A4,T7434,0,1,1,6:37,65,10
R,TB4A4,T7434,0,1,1,5:59,42,10
P,TB4A4,T7434,0,1,2,5:17,45,13
P,TB4A4,T7434,0,1,1,4:30,22,10
P,TB4A4,T7434,0,1,2,4:23,22,10
P,TB4A4,T7434,0,1,3,3:40,15,3
P,TB4A4,T7434,0,1,1,2:58,9,9
P,TB4A4,T7434,6,1,2,2:14,8,8
K,T7434,TB4A4,-7,1,NA,2:10,35,0
R,T7434,TB4A4,-7,1,1,2:10,80,10
P,T7434,TB4A4,-7,1,2,1:44,80,10
R,T7434,TB4A4,-7,1,1,1:17,67,10
P,T7434,TB4A4,-7,1,1,0:53,48,10
R,T7434,TB4A4,-7,1,1,0:25,5,5
R,T7434,TB4A4,-7,2,2,15:00,1,1
P,T7434,TB4A4,-1,2,3,14:26,2,2
K,TB4A4,T7434,0,2,NA,14:20,35,0
P,TB4A4,T7434,0,2,1,14:20,80,10
R,TB4A4,T7434,0,2,2,14:14,80,10
R,TB4A4,T7434,0,2,3,13:29,72,2
R,TB4A4,T7434,0,2,1,12:51,67,10
P,TB4A4,T7434,0,2,2,12:12,66,9
R,TB4A4,T7434,0,2,1,11:31,48,10
P,TB4A4,T7434,0,2,2,11:06,42,4
R,TB4A4,T7434,0,2,1,10:29,32,10
P,TB4A4,T7434,0,2,2,9:44,30,8
R,TB4A4,T7434,0,2,1,9:14,16,10
P,TB4A4,T7434,0,2,2,8:35,13,7
P,TB4A4,T7434,6,2,1,7:58,2,2
K,T7434,TB4A4,-7,2,NA,7:53,35,0
P,T7434,TB4A4,-7,2,1,7:53,80,10
P,T7434,TB4A4,-7,2,2,7:47,80,10
P,T7434,TB4A4,-7,2,3,7:41,80,10
PP,T7434,TB4A4,-7,2,4,7:29,87,17
R,TB4A4,T7434,7,2,1,7:20,55,10
P,TB4A4,T7434,7,2,2,6:38,53,8
R,TB4A4,T7434,7,2,1,5:55,34,10
P,TB4A4,T7434,7,2,2,5:14,30,6
P,TB4A4,T7434,7,2,3,5:09,30,6
F,TB4A4,T7434,10,2,4,5:04,30,6
K,T7434,TB4A4,-10,2,NA,4:59,35,0
R,T7434,TB4A4,-10,2,1,4:59,80,10
P,T7434,TB4A4,-10,2,2,4:30,82,12
P,T7434,TB4A4,-10,2,3,4:25,82,12
PP,T7434,TB4A4,-10,2,4,4:19,82,12
P,TB4A4,T7434,10,2,1,4:08,88,10
R,TB4A4,T7434,10,2,2,3:32,79,1
P,TB4A4,T7434,10,2,1,2:44,69,10
R,TB4A4,T7434,10,2,1,2:00,54,10
P,TB4A4,T7434,10,2,2,1:54,51,7
P,TB4A4,T7434,10,2,1,1:20,32,10
P,TB4A4,T7434,10,2,2,0:38,23,1
P,TB4A4,T7434,10,2,3,0:33,23,1
P,TB4A4,T7434,10,2,1,0:27,18,10
P,TB4A4,T7434,10,2,2,0:21,18,10
P,TB4A4,T7434,16,2,3,0:17,25,17
K,T7434,TB4A4,-17,2,NA,0:12,35,0
QK,T7434,TB4A4,-17,2,1,0:12,80,10
K,TB4A4,T7434,17,3,NA,15:00,35,0
R,TB4A4,T7434,17,3,1,14:55,80,10
P,TB4A4,T7434,17,3,2,14:12,77,7
R,TB4A4,T7434,17,3,1,13:31,70,10
P,TB4A4,T7434,17,3,2,12:49,66,6
R,TB4A4,T7434,17,3,1,12:07,47,10
P,TB4A4,T7434,17,3,2,11:26,46,9
P,TB4A4,T7434,17,3,1,10:40,34,10
P,TB4A4,T7434,17,3,2,10:34,34,10
R,TB4A4,T7434,17,3,1,9:28,33,20
P,TB4A4,T7434,17,3,2,8:41,24,11
P,TB4A4,T7434,17,3,1,7:57,13,10
P,TB4A4,T7434,23,3,2,7:13,4,1
K,T7434,TB4A4,-24,3,NA,7:09,35,0
P,T7434,TB4A4,-24,3,1,7:09,80,10
P,T7434,TB4A4,-24,3,2,7:05,80,10
P,T7434,TB4A4,-24,3,3,6:42,77,7
R,TB4A4,T7434,24,3,1,6:33,14,10
P,TB4A4,T7434,24,3,2,5:52,5,1
R,TB4A4,T7434,24,3,3,5:48,5,1
P,TB4A4,T7434,30,3,1,5:10,3,3
K,T7434,TB4A4,-31,3,NA,5:05,35,0
R,T7434,TB4A4,-31,3,1,5:05,80,10
P,T7434,TB4A4,-31,3,2,4:39,78,8
P,T7434,TB4A4,-31,3,3,4:09,78,8
P,T7434,TB4A4,-31,3,1,3:43,67,10
P,T7434,TB4A4,-31,3,2,3:25,59,2
P,T7434,TB4A4,-31,3,3,2:48,67,10
PP,T7434,TB4A4,-31,3,4,2:15,59,2
R,TB4A4,T7434,31,3,1,2:01,88,10
R,TB4A4,T7434,31,3,2,1:22,89,11
P,TB4A4,T7434,31,3,3,0:39,88,10
PP,TB4A4,T7434,31,3,4,0:34,88,10
R,T7434,TB4A4,-31,3,1,0:25,58,10
R,T7434,TB4A4,-31,3,2,0:02,54,6
P,T7434,TB4A4,-31,4,3,15:00,52,4
PP,T7434,TB4A4,-31,4,4,14:27,60,12
R,TB4A4,T7434,31,4,1,14:18,75,10
R,TB4A4,T7434,31,4,2,13:40,66,1
P,TB4A4,T7434,31,4,1,13:02,62,10
R,TB4A4,T7434,31,4,1,12:17,41,10
P,TB4A4,T7434,31,4,2,11:36,40,9
R,TB4A4,T7434,37,4,1,10:45,1,1
K,T7434,TB4A4,-38,4,NA,10:42,35,0
P,T7434,TB4A4,-38,4,1,10:42,80,10
P,T7434,TB4A4,-38,4,2,10:22,74,4
P,T7434,TB4A4,-38,4,1,9:57,62,10
P,T7434,TB4A4,-38,4,2,9:28,61,9
R,T7434,TB4A4,-38,4,3,8:54,62,10
PP,T7434,TB4A4,-38,4,4,8:28,64,12
R,TB4A4,T7434,38,4,1,8:18,82,10
R,TB4A4,T7434,38,4,2,7:36,79,7
P,TB4A4,T7434,38,4,3,6:51,77,5
PP,TB4A4,T7434,38,4,4,6:14,85,13
R,T7434,TB4A4,-38,4,1,6:03,55,10
R,T7434,TB4A4,-38,4,2,5:38,49,4
R,T7434,TB4A4,-38,4,3,5:16,46,1
R,T7434,TB4A4,-38,4,1,4:46,44,10
P,T7434,TB4A4,-38,4,2,4:19,45,11
R,T7434,TB4A4,-38,4,1,4:05,44,10
P,T7434,TB4A4,-38,4,1,3:34,28,10
P,T7434,TB4A4,-38,4,2,3:08,24,6
P,T7434,TB4A4,-32,4,3,3:02,24,6
K,TB4A4,T7434,31,4,NA,2:56,35,0
R,TB4A4,T7434,31,4,1,2:56,80,10
R,TB4A4,T7434,31,4,2,2:14,78,8
R,TB4A4,T7434,31,4,3,2:00,77,7
PP,TB4A4,T7434,31,4,4,1:15,79,9
R,T7434,TB4A4,-31,4,1,1:05,70,10
R,T7434,TB4A4,-31,4,2,0:41,68,8
K,TE40A,TEDC8,0,1,NA,15:00,35,0
R,TE40A,TEDC8,0,1,1,15:00,80,10
P,TE40A,TEDC8,0,1,2,14:22,76,6
P,TE40A,TEDC8,-6,1,3,14:15,76,6
K,TE40A,TEDC8,-6,1,NA,14:01,35,0
R,TE40A,TEDC8,-6,1,1,14:01,80,10
P,TE40A,TEDC8,-6,1,2,13:21,84,14
P,TE40A,TEDC8,-6,1,3,12:40,72,2
PP,TE40A,TEDC8,-6,1,4,12:35,72,2
R,TEDC8,TE40A,6,1,1,12:27,78,10
R,TEDC8,TE40A,6,1,2,11:49,73,5
P,TEDC8,TE40A,6,1,3,11:04,73,5
P,TEDC8,TE40A,6,1,1,10:26,49,10
R,TEDC8,TE40A,6,1,2,9:47,42,3
R,TEDC8,TE40A,6,1,1,9:04,35,10
P,TEDC8,TE40A,6,1,2,8:24,31,6
P,TEDC8,TE40A,6,1,3,8:20,31,6
F,TEDC8,TE40A,9,1,4,8:14,31,6
K,TE40A,TEDC8,-9,1,NA,8:09,35,0
P,TE40A,TEDC8,-9,1,1,8:09,80,10
R,TE40A,TEDC8,-9,1,1,7:38,59,10
P,TE40A,TEDC8,-9,1,2,6:55,56,7
P,TE40A,TEDC8,-9,1,3,6:12,52,3
R,TE40A,TEDC8,-9,1,1,5:29,35,10
P,TE40A,TEDC8,-9,1,2,4:47,33,8
P,TE40A,TEDC8,-9,1,3,4:37,33,8
R,TE40A,TEDC8,-9,1,1,3:54,19,10
P,TE40A,TEDC8,-9,1,2,3:16,18,9
R,TE40A,TEDC8,-9,1,1,2:34,8,8
P,TE40A,TEDC8,-9,1,2,1:53,6,6
P,TE40A,TEDC8,-9,1,3,1:47,6,6
F,TE40A,TEDC8,-6,1,4,1:25,3,3
K,TEDC8,TE40A,6,1,NA,1:22,35,0
P,TEDC8,TE40A,6,1,1,1:22,80,10
R,TEDC8,TE40A,6,1,2,1:16,80,10
P,TEDC8,TE40A,6,1,3,0:33,80,10
R,TEDC8,TE40A,6,2,1,15:00,56,10
P,TEDC8,TE40A,6,2,2,14:21,49,3
P,TEDC8,TE40A,6,2,1,13:21,55,20
P,TEDC8,TE40A,6,2,2,12:43,43,8
R,TEDC8,TE40A,6,2,3,12:37,48,13
PP,TEDC8,TE40A,6,2,4,11:48,38,3
R,TE40A,TEDC8,-6,2,1,11:40,84,10
R,TE40A,TEDC8,-6,2,2,11:08,76,2
P,TE40A,TEDC8,-6,2,1,10:28,73,10
P,TE40A,TEDC8,-6,2,2,10:22,78,15
P,TE40A,TEDC8,-6,2,3,9:33,77,14
PP,TE40A,TEDC8,-6,2,4,9:25,77,14
R,TEDC8,TE40A,6,2,1,9:15,73,10
P,TEDC8,TE40A,6,2,1,8:41,62,10
P,TEDC8,TE40A,6,2,2,8:02,56,4
P,TEDC8,TE40A,6,2,1,7:28,41,10
P,TEDC8,TE40A,6,2,2,7:05,39,8
R,TEDC8,TE40A,6,2,3,6:45,32,1
R,TEDC8,TE40A,6,2,1,6:05,29,10
R,TEDC8,TE40A,6,2,2,4:59,36,17
R,TEDC8,TE40A,6,2,3,4:12,30,11
F,TEDC8,TE40A,9,2,4,3:32,25,6
K,TE40A,TEDC8,-9,2,NA,3:27,35,0
R,TE40A,TEDC8,-9,2,1,3:27,80,10
P,TE40A,TEDC8,-15,2,2,2:47,83,13
K,TE40A,TEDC8,-15,2,NA,2:36,35,0
P,TE40A,TEDC8,-15,2,1,2:36,80,10
P,TEDC8,TE40A,15,2,1,2:23,29,10
R,TEDC8,TE40A,15,2,2,2:00,22,3
R,TEDC8,TE40A,15,2,1,1:16,17,10
P,TEDC8,TE40A,15,2,2,0:29,14,7
P,TEDC8,TE40A,15,2,3,0:24,14,7
P,TEDC8,TE40A,15,2,1,0:16,2,2
P,TEDC8,TE40A,15,2,2,0:12,2,2
P,TEDC8,TE40A,15,2,3,0:07,2,2
F,TEDC8,TE40A,18,2,4,0:03,7,7
K,TEDC8,TE40A,18,3,NA,15:00,35,0
R,TEDC8,TE40A,18,3,1,15:00,80,10
R,TEDC8,TE40A,18,3,2,14:34,74,4
R,TEDC8,TE40A,18,3,3,13:52,71,1
P,TEDC8,TE40A,18,3,1,13:08,78,20
R,TEDC8,TE40A,18,3,2,13:02,78,20
P,TEDC8,TE40A,18,3,3,12:17,80,22
PP,TEDC8,TE40A,18,3,4,11:35,98,40
R,TE40A,TEDC8,-18,3,1,11:22,52,10
P,TE40A,TEDC8,-18,3,2,10:42,55,13
P,TE40A,TEDC8,-18,3,1,10:01,35,10
R,TE40A,TEDC8,-18,3,2,9:19,29,4
P,TE40A,TEDC8,-18,3,3,8:30,28,3
F,TE40A,TEDC8,-15,3,4,7:53,30,5
K,TEDC8,TE40A,15,3,NA,7:47,35,0
R,TEDC8,TE40A,15,3,1,7:47,80,10
R,TEDC8,TE40A,15,3,2,7:37,73,3
R,TEDC8,TE40A,15,3,1,6:58,65,10
R,TEDC8,TE40A,15,3,2,6:30,59,4
R,TEDC8,TE40A,15,3,1,5:49,54,10
P,TEDC8,TE40A,15,3,2,5:04,56,12
P,TEDC8,TE40A,15,3,3,4:20,61,17
P,TEDC8,TE40A,15,3,1,3:34,37,10
R,TEDC8,TE40A,15,3,2,3:29,37,10
P,TEDC8,TE40A,15,3,3,2:42,30,3
R,TEDC8,TE40A,15,3,1,2:31,15,10
R,TEDC8,TE40A,15,3,2,2:01,10,5
P,TEDC8,TE40A,15,3,3,1:15,15,10
R,TEDC8,TE40A,21,3,1,0:25,4,4
K,TE40A,TEDC8,-22,3,NA,0:18,35,0
P,TE40A,TEDC8,-22,3,1,0:18,80,10
P,TE40A,TEDC8,-22,3,2,0:13,80,10
P,TE40A,TEDC8,-22,4,3,15:00,90,20
PP,TE40A,TEDC8,-22,4,4,14:20,83,13
R,TEDC8,TE40A,22,4,1,14:13,58,10
P,TEDC8,TE40A,22,4,2,13:11,67,19
R,TEDC8,TE40A,22,4,1,12:34,36,10
R,TEDC8,TE40A,22,4,2,11:55,34,8
P,TEDC8,TE40A,22,4,3,11:10,34,8
F,TEDC8,TE40A,25,4,4,10:27,32,6
K,TE40A,TEDC8,-25,4,NA,10:23,35,0
P,TE40A,TEDC8,-25,4,1,10:23,85,15
R,TE40A,TEDC8,-25,4,2,9:57,79,9
P,TE40A,TEDC8,-25,4,3,9:25,74,4
P,TE40A,TEDC8,-25,4,1,8:59,61,10
P,TE40A,TEDC8,-25,4,2,8:52,61,10
P,TE40A,TEDC8,-25,4,3,8:26,58,7
P,TE40A,TEDC8,-25,4,1,7:55,44,10
P,TE40A,TEDC8,-25,4,2,7:45,44,10
R,TE40A,TEDC8,-25,4,3,7:20,35,1
P,TE40A,TEDC8,-25,4,1,6:46,27,10
P,TE40A,TEDC8,-25,4,2,6:39,27,10
P,TE40A,TEDC8,-25,4,3,6:05,23,6
P,TE40A,TEDC8,-25,4,1,5:32,15,10
R,TE40A,TEDC8,-25,4,2,5:04,9,4
P,TE40A,TEDC8,-25,4,1,4:32,5,5
P,TE40A,TEDC8,-19,4,1,4:27,2,2
P,TE40A,TEDC8,-17,4,NA,4:23,2,0
OK,TEDC8,TE40A,17,4,NA,4:23,35,0
R,TEDC8,TE40A,17,4,1,4:21,36,10
R,TEDC8,TE40A,17,4,2,4:17,31,5
R,TEDC8,TE40A,17,4,3,4:12,27,1
R,TEDC8,TE40A,17,4,1,4:09,25,10
R,TEDC8,TE40A,17,4,2,3:23,21,6
R,TEDC8,TE40A,17,4,3,2:35,29,14
F,TEDC8,TE40A,17,4,4,2:00,25,10
P,TE40A,TEDC8,-17,4,1,1:48,45,10
P,TE40A,TEDC8,-17,4,2,1:24,41,6
SP,TE40A,TEDC8,-17,4,1,1:10,35,10
P,TE40A,TEDC8,-17,4,2,1:08,35,10
P,TE40A,TEDC8,-17,4,3,0:55,45,20
P,TE40A,TEDC8,-17,4,4,0:37,55,30
QK,TEDC8,TE40A,17,4,1,0:31,55,10
K,T79CB,T687F,0,1,NA,15:00,35,0
P,T79CB,T687F,0,1,1,14:54,85,10
R,T79CB,T687F,0,1,2,14:48,85,10
R,T79CB,T687F,0,1,1,14:22,56,10
R,T79CB,T687F,0,1,2,13:54,51,5
P,T79CB,T687F,0,1,3,13:25,48,2
R,T79CB,T687F,0,1,4,12:53,48,2
R,T687F,T79CB,0,1,1,12:48,51,10
P,T687F,T79CB,0,1,2,12:13,51,10
P,T687F,T79CB,0,1,3,11:53,44,3
PP,T687F,T79CB,0,1,4,11:47,44,3
P,T79CB,T687F,0,1,1,11:39,84,10
P,T79CB,T687F,0,1,2,11:24,78,4
P,T79CB,T687F,0,1,1,11:13,73,10
R,T79CB,T687F,0,1,2,10:47,67,4
R,T79CB,T687F,0,1,1,10:22,59,10
R,T79CB,T687F,0,1,2,9:57,56,7
P,T79CB,T687F,0,1,1,9:19,46,10
P,T79CB,T687F,0,1,2,9:13,46,10
P,T79CB,T687F,0,1,3,8:41,47,11
PP,T79CB,T687F,0,1,4,8:36,47,11
R,T687F,T79CB,0,1,1,8:30,95,15
R,T687F,T79CB,0,1,2,8:00,88,8
P,T687F,T79CB,0,1,3,7:15,87,7
PP,T687F,T79CB,0,1,4,7:11,87,7
R,T79CB,T687F,0,1,1,7:04,49,10
P,T79CB,T687F,0,1,2,6:42,46,7
P,T79CB,T687F,0,1,1,6:12,33,10
P,T79CB,T687F,0,1,1,5:33,25,10
P,T79CB,T687F,6,1,2,5:28,25,10
K,T687F,T79CB,-7,1,NA,5:20,35,0
P,T687F,T79CB,-7,1,1,5:15,80,10
R,T687F,T79CB,-7,1,2,5:08,80,10
P,T687F,T79CB,-7,1,3,4:25,75,5
PP,T687F,T79CB,-7,1,4,4:17,75,5
P,T79CB,T687F,7,1,1,4:06,62,10
P,T79CB,T687F,7,1,2,3:17,55,3
P,T79CB,T687F,7,1,3,2:25,65,13
PP,T79CB,T687F,7,1,4,2:20,65,13
R,T687F,T79CB,-7,1,1,2:10,83,10
P,T687F,T79CB,-7,1,2,1:34,77,4
R,T687F,T79CB,-7,1,1,0:59,65,10
R,T687F,T79CB,-7,1,2,0:23,63,8
P,T687F,T79CB,-7,2,3,15:00,59,4
PP,T687F,T79CB,-7,2,4,14:56,59,4
R,T79CB,T687F,7,2,1,14:48,81,10
R,T79CB,T687F,7,2,2,14:21,79,8
R,T79CB,T687F,7,2,3,13:58,72,1
PP,T79CB,T687F,7,2,4,13:01,72,1
R,T687F,T79CB,-7,2,1,12:53,66,10
R,T687F,T79CB,-7,2,2,12:23,62,6
P,T687F,T79CB,-7,2,3,11:43,58,2
PP,T687F,T79CB,-7,2,4,11:39,58,2
P,T79CB,T687F,7,2,1,11:28,88,10
R,T79CB,T687F,7,2,2,10:54,88,10
P,T687F,T79CB,-7,2,1,10:44,34,10
R,T687F,T79CB,-7,2,2,10:15,31,7
P,T687F,T79CB,-7,2,3,9:32,28,4
R,T687F,T79CB,-7,2,1,8:58,18,10
P,T687F,T79CB,-7,2,2,8:16,11,3
P,T687F,T79CB,-7,2,3,8:10,11,3
R,T687F,T79CB,-7,2,1,7:33,7,7
R,T687F,T79CB,-7,2,2,6:50,3,3
P,T687F,T79CB,-1,2,3,6:08,3,3
K,T79CB,T687F,0,2,NA,6:03,35,0
R,T79CB,T687F,0,2,1,5:49,33,10
R,T79CB,T687F,0,2,1,5:13,23,10
P,T79CB,T687F,0,2,2,4:36,16,3
R,T79CB,T687F,0,2,1,3:51,6,6
P,T79CB,T687F,0,2,2,2:54,15,15
P,T79CB,T687F,0,2,3,2:10,5,5
F,T79CB,T687F,3,2,4,2:03,5,5
K,T687F,T79CB,-3,2,NA,1:58,35,0
P,T687F,T79CB,-3,2,1,1:51,58,10
R,T687F,T79CB,-3,2,2,1:30,49,1
P,T687F,T79CB,-3,2,1,1:02,45,10
R,T687F,T79CB,-3,2,2,0:57,45,10
P,T687F,T79CB,-3,2,1,0:46,31,10
P,T687F,T79CB,-3,2,1,0:40,20,10
R,T687F,T79CB,3,2,1,0:34,1,1
K,T79CB,T687F,-4,2,NA,0:30,35,0
P,T79CB,T687F,-4,2,1,0:27,68,10
P,T79CB,T687F,-4,2,1,0:19,55,10
P,T79CB,T687F,-4,2,2,0:14,55,10
P,T79CB,T687F,-4,2,1,0:08,32,10
F,T79CB,T687F,-1,2,2,0:04,32,10
K,T687F,T79CB,1,3,NA,15:00,35,0
R,T687F,T79CB,1,3,1,15:00,80,10
P,T687F,T79CB,1,3,2,14:17,76,6
P,T687F,T79CB,1,3,1,12:49,70,25
P,T687F,T79CB,1,3,2,12:14,61,16
P,T687F,T79CB,1,3,2,11:51,61,16
P,T687F,T79CB,1,3,3,11:05,56,11
PP,T687F,T79CB,1,3,4,10:23,67,22
R,T79CB,T687F,-1,3,1,10:12,78,10
R,T79CB,T687F,-1,3,2,9:43,72,4
R,T79CB,T687F,-1,3,1,9:17,64,10
R,T79CB,T687F,-1,3,2,8:52,60,6
R,T79CB,T687F,-1,3,3,8:05,57,3
R,T79CB,T687F,-1,3,1,7:42,51,10
P,T79CB,T687F,-1,3,2,7:00,46,5
P,T79CB,T687F,-1,3,1,6:46,26,10
P,T79CB,T687F,-1,3,2,6:41,26,10
R,T79CB,T687F,-1,3,3,5:26,31,15
PP,T79CB,T687F,-1,3,4,4:50,45,29
R,T687F,T79CB,1,3,1,4:44,86,10
R,T687F,T79CB,1,3,2,4:07,80,4
P,T687F,T79CB,1,3,1,3:24,74,10
R,T687F,T79CB,1,3,1,2:48,63,10
P,T687F,T79CB,1,3,2,2:11,67,14
P,T687F,T79CB,1,3,1,1:58,49,10
R,T687F,T79CB,1,3,1,1:13,38,10
P,T687F,T79CB,1,3,2,0:33,38,10
P,T687F,T79CB,1,4,3,15:00,31,3
P,T687F,T79CB,1,4,1,14:20,26,10
P,T687F,T79CB,1,4,2,14:14,26,10
